Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 [311] CalcWindowSizeAfterConstraint(ImGuiWindow*, ImVec2 const&) (imgui.cpp) [1116] ImGui::NavApplyItemToResult(ImGuiNavItemData*) (imgui.cpp) [349] ImGuiViewportP::GetMainRect() const
 [663] ImFontAtlasPackAllocRectEntry(ImFontAtlas*, int) (imgui_draw.cpp) [31] ImGui::UpdateKeyboardInputs() (imgui.cpp) [421] ImGuiViewportP::GetWorkRect() const
 [1017] ImGui_ImplGlfw_ContextMap_Add(GLFWwindow*, ImGuiContext*) (imgui_impl_glfw.cpp) [496] ImGui::UpdateKeyRoutingTable(ImGuiKeyRoutingTable*) (imgui.cpp) [529] ImGuiViewportP::CalcWorkRectPos(ImVec2 const&) const
 [570] ImGui_ImplGlfw_ContextMap_Get(GLFWwindow*) (imgui_impl_glfw.cpp) [497] ImGui::NavUpdateCancelRequest() (imgui.cpp) [530] ImGuiViewportP::CalcWorkRectSize(ImVec2 const&, ImVec2 const&) const
 [571] ImGui_ImplGlfw_GetBackendData(GLFWwindow*) (imgui_impl_glfw.cpp) [498] ImGui::UpdateTexturesEndFrame() (imgui.cpp) [940] ImGuiTextBuffer::size() const
 [332] ImGui_ImplGlfw_GetBackendData() (imgui_impl_glfw.cpp) [499] ImGui::UpdateTexturesNewFrame() (imgui.cpp) [1255] ImGuiTextBuffer::c_str() const
 [462] ImGui_ImplGlfw_UpdateGamepads() (imgui_impl_glfw.cpp) [441] ImGui::NavUpdateAnyRequestFlag() (imgui.cpp) [203] glm::mat<4, 4, float, (glm::qualifier)0>::operator[](int) const
 [1018] TableSettingsHandler_ApplyAll(ImGuiContext*, ImGuiSettingsHandler*) (imgui_tables.cpp) [500] ImGui::RenderDimmedBackgrounds() (imgui.cpp) [210] glm::vec<3, float, (glm::qualifier)0>::operator[](int) const
 [1019] TableSettingsHandler_WriteAll(ImGuiContext*, ImGuiSettingsHandler*, ImGuiTextBuffer*) (imgui_tables.cpp) [408] ImGui::RenderWindowDecorations(ImGuiWindow*, ImRect const&, bool, bool, int, unsigned int const*, float) (imgui.cpp) [350] ImFont::IsLoaded() const
 [664] stbrp__skyline_pack_rectangle(stbrp_context*, int, int) (imstb_rectpack.h) [501] ImGui::UpdateViewportsNewFrame() (imgui.cpp) [1256] ImPool<ImGuiTable>::GetMapSize() const
 [683] stbtt__rasterize_sorted_edges(stbtt__bitmap*, stbtt__edge*, int, int, int, int, void*) (imstb_truetype.h) [409] ImGui::RenderWindowOuterBorders(ImGuiWindow*) (imgui.cpp) [424] ImRect::IsInverted() const
 [463] FlattenDrawDataIntoSingleLayer(ImDrawDataBuilder*) (imgui.cpp) [410] ImGui::SetLastItemDataForWindow(ImGuiWindow*, ImRect const&) (imgui.cpp) [239] ImRect::ContainsWithPad(ImVec2 const&, ImVec2 const&) const
 [464] ImGui_ImplGlfw_UpdateMouseData() (imgui_impl_glfw.cpp) [56] ImGui::UpdateWindowManualResize(ImGuiWindow*, ImVec2 const&, int*, int*, int, unsigned int*, ImRect const&) (imgui.cpp) [531] ImRect::ToVec4() const
 [626] IsKeyChordPotentiallyCharInput(int) (imgui.cpp) [502] ImGui::UpdateDebugToolItemPicker() (imgui.cpp) [300] ImRect::GetSize() const
 [1020] WindowSettingsHandler_ApplyAll(ImGuiContext*, ImGuiSettingsHandler*) (imgui.cpp) [503] ImGui::NavUpdateCreateMoveRequest() (imgui.cpp) [321] ImRect::GetWidth() const
 [756] WindowSettingsHandler_ReadLine(ImGuiContext*, ImGuiSettingsHandler*, void*, char const*) (imgui.cpp) [504] ImGui::UpdateDebugToolStackQueries() (imgui.cpp) [251] ImRect::Overlaps(ImRect const&) const
  [76] WindowSettingsHandler_ReadOpen(ImGuiContext*, ImGuiSettingsHandler*, char const*) (imgui.cpp) [35] ImGui::RenderWindowTitleBarContents(ImGuiWindow*, ImRect const&, char const*, bool*) (imgui.cpp) [322] ImRect::GetHeight() const
 [1021] WindowSettingsHandler_WriteAll(ImGuiContext*, ImGuiSettingsHandler*, ImGuiTextBuffer*) (imgui.cpp) [411] ImGui::UpdateWindowInFocusOrderList(ImGuiWindow*, bool, int) (imgui.cpp) [256] ImVec2::operator[](unsigned long) const
 [1022] GetDefaultCompressedFontDataTTF(int*) (imgui_draw.cpp) [505] ImGui::NavUpdateCreateTabbingRequest() (imgui.cpp) [711] ImVector<ImDrawVert>::_grow_capacity(int) const
 [1023] ImGui_ImplGlfw_ContextMap_Remove(GLFWwindow*) (imgui_impl_glfw.cpp) [32] ImGui::ErrorCheckEndFrameSanityChecks() (imgui.cpp) [1257] ImVector<stbrp_node>::_grow_capacity(int) const
 [465] ImGui_ImplGlfw_UpdateMouseCursor() (imgui_impl_glfw.cpp) [506] ImGui::ErrorCheckNewFrameSanityChecks() (imgui.cpp) [753] ImVector<ImFontGlyph>::_grow_capacity(int) const
 [1024] ImGui_ImplOpenGL3_DestroyTexture(ImTextureData*) (imgui_impl_opengl3.cpp) [507] ImGui::UpdateDebugToolFlashStyleColor() (imgui.cpp) [1258] ImVector<ImFontConfig>::_grow_capacity(int) const
 [329] ImGui_ImplOpenGL3_GetBackendData() (imgui_impl_opengl3.cpp) [544] ImGui::NavSaveLastChildNavWindowIntoParent(ImGuiWindow*) (imgui.cpp) [941] ImVector<ImTextureRef>::_grow_capacity(int) const
 [623] ImGui_ImplGlfw_UpdateKeyModifiers(ImGuiIO&, GLFWwindow*) (imgui_impl_glfw.cpp) [55] ImGui::NavUpdate() (imgui.cpp) [743] ImVector<ImTextureRect>::_grow_capacity(int) const
 [1025] ImGui_ImplStbTrueType_FontSrcInit(ImFontAtlas*, ImFontConfig*) (imgui_draw.cpp) [65] Camera::processInput(GLFWwindow*, float) [1259] ImVector<ImFontStackData>::_grow_capacity(int) const
 [684] BuildLoadGlyphGetAdvanceOrFallback(ImFontBaked*, unsigned int) (imgui_draw.cpp) [45] Camera::getViewMatrix() [722] ImVector<ImGuiInputEvent>::_grow_capacity(int) const
 [1026] ImFontAtlasBuildUpdateBasicTexData(ImFontAtlas*) (imgui_draw.cpp) [52] Camera::getProjectionMatrix() [942] ImVector<ImGuiStoragePair>::_grow_capacity(int) const
 [1027] ImFontAtlasBuildUpdateLinesTexData(ImFontAtlas*) (imgui_draw.cpp) [89] Camera::Camera(float, float) [943] ImVector<ImGuiFocusScopeData>::_grow_capacity(int) const
 [651] ImFontAtlas_FontHookRemapCodepoint(ImFontAtlas*, ImFont*, unsigned short*) (imgui_draw.cpp) [69] Engine::addSpheres(std::vector<Sphere, std::allocator<Sphere> >&, int) [754] ImVector<ImFontAtlasRectEntry>::_grow_capacity(int) const
 [685] ImFontBaked_BuildLoadGlyphAdvanceX(ImFontBaked*, unsigned short) (imgui_draw.cpp) [84] Engine::genSpheres(int) [1260] ImVector<ImGuiSettingsHandler>::_grow_capacity(int) const
 [466] ImGui_ImplOpenGL3_SetupRenderState(ImDrawData*, int, int, unsigned int) (imgui_impl_opengl3.cpp) [2] Engine::runPhysics(std::vector<Sphere, std::allocator<Sphere> >&, float&) [1261] ImVector<ImGuiWindowStackData>::_grow_capacity(int) const
 [1028] ImGui_ImplStbTrueType_FontBakedInit(ImFontAtlas*, ImFontConfig*, ImFontBaked*, void*) (imgui_draw.cpp) [49] Engine::performVerlet(Sphere&) [422] ImVector<ImGuiWindowStackData>::empty() const
 [1029] ImFontAtlasBuildSetupFontBakedBlanks(ImFontAtlas*, ImFontBaked*) (imgui_draw.cpp) [3] Engine::checkCollision(Sphere&, Sphere&) [1262] ImVector<ImGui_ImplGlfw_WindowToContext>::_grow_capacity(int) const
 [852] ImGui_ImplStbTrueType_FontSrcDestroy(ImFontAtlas*, ImFontConfig*) (imgui_draw.cpp) [58] Engine::floorCollision(Sphere&, float) [944] ImVector<ImVec2>::_grow_capacity(int) const
 [1030] stbtt_GetFontOffsetForIndex_internal(unsigned char*, int) (imstb_truetype.h) [53] Engine::boundaryCollision(Sphere&, float, float, float, float, float, float) [945] ImVector<ImVec4>::_grow_capacity(int) const
 [379] CalcNextScrollFromScrollTargetAndClamp(ImGuiWindow*) (imgui.cpp) [64] Engine::putForce(Sphere&, glm::vec<3, float, (glm::qualifier)0>, float) [946] ImVector<ImDrawCmd>::_grow_capacity(int) const
 [627] ImGui_ImplGlfw_TranslateUntranslatedKey(int, int) (imgui_impl_glfw.cpp) [1117] Engine::Engine() [425] ImVector<ImDrawCmd>::operator[](int) const
 [665] ImGui_ImplStbTrueType_FontBakedLoadGlyph(ImFontAtlas*, ImFontConfig*, ImFontBaked*, void*, unsigned short, ImFontGlyph*, float*) (imgui_draw.cpp) [17] ImFont::RenderText(ImDrawList*, float, ImVec2 const&, unsigned int, ImVec4 const&, char const*, char const*, float, bool) [947] ImVector<ImDrawList*>::_grow_capacity(int) const
 [806] ImGui_ImplStbTrueType_FontSrcContainsGlyph(ImFontAtlas*, ImFontConfig*, unsigned short) (imgui_draw.cpp) [233] ImFont::GetFontBaked(float, float) [532] ImVector<ImDrawList*>::empty() const
 [467] ImGui_ImplGlfw_GetWindowSizeAndFramebufferScale(GLFWwindow*, ImVec2*, ImVec2*) (imgui_impl_glfw.cpp) [255] ImFont::CalcTextSizeA(float, float, float, char const*, char const*, char const**) [1263] ImVector<ImFontAtlas*>::_grow_capacity(int) const
 [853] ImFontAtlasBuildUpdateRendererHasTexturesFromContext(ImFontAtlas*) (imgui_draw.cpp) [814] ImFont::IsGlyphInFont(unsigned short) [1264] ImVector<ImFontBaked*>::_grow_capacity(int) const
 [587] ttSHORT(unsigned char*) (imstb_truetype.h) [779] ImFont::ClearOutputData() [948] ImVector<ImGuiWindow*>::_grow_capacity(int) const
 [727] ttULONG(unsigned char*) (imstb_truetype.h) [1118] ImFont::ImFont() [949] ImVector<ImGuiWindow*>::contains(ImGuiWindow* const&) const
 [588] stb__lit(unsigned char const*, unsigned int) (imgui_draw.cpp) [1119] ImFont::~ImFont() [1265] ImVector<ImFontConfig*>::_grow_capacity(int) const
 [566] ttUSHORT(unsigned char*) (imstb_truetype.h) [886] ImPool<ImGuiTable>::Clear() [1266] ImVector<ImFontConfig*>::contains(ImFontConfig* const&) const
 [468] ImBitArray<155, 0>::ClearAllBits() [1120] ImPool<ImGuiTable>::ImPool() [950] ImVector<ImTextureData*>::_grow_capacity(int) const
 [628] ImBitArray<155, 0>::SetBit(int) [1121] ImPool<ImGuiTable>::~ImPool() [1267] ImVector<ImGuiViewportP*>::_grow_capacity(int) const
 [469] ImBitArray<155, 0>::ImBitArray() [887] ImPool<ImGuiTabBar>::Clear() [1268] ImVector<ImDrawListSharedData*>::_grow_capacity(int) const
 [1031] ImBitArray<155, -512>::ClearAllBits() [1122] ImPool<ImGuiTabBar>::ImPool() [951] ImVector<ImDrawListSharedData*>::contains(ImDrawListSharedData* const&) const
 [638] ImBitArray<155, -512>::SetBit(int) [1123] ImPool<ImGuiTabBar>::~ImPool() [1269] ImVector<ImFont*>::_grow_capacity(int) const
 [1032] ImBitArray<155, -512>::ImBitArray() [888] ImPool<ImGuiMultiSelectState>::Clear() [792] ImVector<char>::_grow_capacity(int) const
 [1033] ImDrawData::Clear() [1124] ImPool<ImGuiMultiSelectState>::ImPool() [793] ImVector<float>::_grow_capacity(int) const
 [1034] ImDrawData::ImDrawData() [1125] ImPool<ImGuiMultiSelectState>::~ImPool() [952] ImVector<unsigned char>::_grow_capacity(int) const
 [1035] ImDrawData::~ImDrawData() [545] ImRect::TranslateY(float) [1270] ImVector<int>::_grow_capacity(int) const
 [335] ImDrawList::AddDrawCmd() [412] ImRect::ClipWithFull(ImRect const&) [953] ImVector<unsigned int>::_grow_capacity(int) const
 [248] ImDrawList::PathLineTo(ImVec2 const&) [508] ImRect::Add(ImRect const&) [699] ImVector<unsigned short>::_grow_capacity(int) const
 [380] ImDrawList::PathStroke(unsigned int, int, float) [241] ImRect::ClipWith(ImRect const&) [426] ImDrawCmd::GetTexID() const
 [381] ImDrawList::AddPolyline(ImVec2 const*, int, unsigned int, int, float) [218] ImRect::ImRect(ImVec2 const&, ImVec2 const&) [204] __gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >::base() const
 [382] ImDrawList::PopClipRect() [272] ImRect::ImRect(ImVec4 const&) [216] __gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >::operator*() const
 [234] ImDrawList::PrimReserve(int, int) [235] ImRect::ImRect(float, float, float, float) [794] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const
 [383] ImDrawList::PushTexture(ImTextureRef) [686] ImRect::ImRect() [633] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const
 [312] ImDrawList::PushClipRect(ImVec2 const&, ImVec2 const&, bool) [750] ImVec1::ImVec1() [954] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator+(long) const
 [263] ImDrawList::AddRectFilled(ImVec2 const&, ImVec2 const&, unsigned int, float, int) [200] ImVec2::ImVec2(float, float) [700] std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_get_Tp_allocator() const
 [538] ImDrawList::PathArcToFast(ImVec2 const&, float, int, int) [622] ImVec2::ImVec2() [647] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const
 [351] ImDrawList::PathFillConvex(unsigned int) [238] ImVec2::operator[](unsigned long) [795] std::move_iterator<float*>::base() const
 [854] ImDrawList::_ClearFreeMemory() [291] ImVec4::ImVec4() [602] std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::end() const
 [384] ImDrawList::AddTriangleFilled(ImVec2 const&, ImVec2 const&, ImVec2 const&, unsigned int) [275] ImVec4::ImVec4(float, float, float, float) [603] std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::size() const
 [385] ImDrawList::_OnChangedTexture() [80] Render::imguiSetup(GLFWwindow*) [590] std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::begin() const
 [539] ImDrawList::_PopUnusedDrawCmd() [509] Render::renderFloor() [86] std::vector<Sphere, std::allocator<Sphere> >::_M_check_len(unsigned long, char const*) const
  [27] ImDrawList::_ResetForNewFrame() [510] Render::getShaderApp() [14] std::vector<Sphere, std::allocator<Sphere> >::size() const
 [287] ImDrawList::_OnChangedClipRect() [1126] Render::imguiCleanup() [701] std::vector<Sphere, std::allocator<Sphere> >::max_size() const
 [352] ImDrawList::AddConvexPolyFilled(ImVec2 const*, int, unsigned int) [33] Render::renderSpheres(std::vector<Sphere, std::allocator<Sphere> >&) [1271] float* std::vector<float, std::allocator<float> >::_M_data_ptr<float>(float*) const
 [745] ImDrawList::_SetDrawListSharedData(ImDrawListSharedData*) [1127] Render::compileShaderProg() [693] std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const
 [386] ImDrawList::AddRect(ImVec2 const&, ImVec2 const&, unsigned int, float, int, float) [1128] Render::init(std::vector<float, std::allocator<float> >&, float*, int, int) [1272] std::vector<float, std::allocator<float> >::end() const
  [16] ImDrawList::AddText(ImFont*, float, ImVec2 const&, unsigned int, char const*, char const*, float, ImVec4 const*) [1129] Render::cleanUp() [624] std::vector<float, std::allocator<float> >::size() const
 [387] ImDrawList::PathRect(ImVec2 const&, ImVec2 const&, float, int) [1130] Render::glfwSetup(int, int, char const*) [1273] std::vector<float, std::allocator<float> >::begin() const
 [264] ImDrawList::PrimRect(ImVec2 const&, ImVec2 const&, unsigned int) [1131] Render::Render() [1274] std::vector<float, std::allocator<float> >::cbegin() const
 [855] ImDrawList::ImDrawList(ImDrawListSharedData*) [594] ImGuiIO::AddKeyEvent(ImGuiKey, bool) [648] std::vector<float, std::allocator<float> >::max_size() const
 [856] ImDrawList::~ImDrawList() [1132] ImGuiIO::AddFocusEvent(bool) [1275] float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float const, float>(float const*, float const*, float*)
 [1036] ImGuiStyle::ImGuiStyle() [575] ImGuiIO::AddMousePosEvent(float, float) [1276] float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float, float>(float*, float*, float*)
 [1037] ImFontAtlas::ClearFonts() [641] ImGuiIO::AddInputCharacter(unsigned int) [955] float* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<float, float>(float*, float*, float*)
 [1038] ImFontAtlas::ClearTexData() [595] ImGuiIO::AddKeyAnalogEvent(ImGuiKey, bool, float) [563] std::char_traits<char>::length(char const*)
 [857] ImFontAtlas::AddCustomRect(int, int, ImFontAtlasRect*) [780] ImGuiIO::AddMouseButtonEvent(int, bool) [586] std::char_traits<char>::compare(char const*, char const*, unsigned long)
 [1039] ImFontAtlas::SetFontLoader(ImFontLoader const*) [630] ImGuiIO::SetKeyEventNativeData(ImGuiKey, int, int, int) [1277] void std::_Destroy_aux<true>::__destroy<Sphere*>(Sphere*, Sphere*)
 [1040] ImFontAtlas::AddFontDefault(ImFontConfig const*) [1133] ImGuiIO::ImGuiIO() [796] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*)
 [1041] ImFontAtlas::ClearInputData() [1134] ImGuiIO::~ImGuiIO() [723] std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_allocate(unsigned long)
 [1042] ImFontAtlas::AddFontFromMemoryTTF(void*, int, float, ImFontConfig const*, unsigned short const*) [815] ImVec2i::ImVec2i(int, int) [1278] std::_Vector_base<Sphere, std::allocator<Sphere> >::_Vector_impl::_Vector_impl()
 [1043] ImFontAtlas::GetGlyphRangesDefault() [889] ImVec2i::ImVec2i() [1279] std::_Vector_base<Sphere, std::allocator<Sphere> >::_Vector_impl::~_Vector_impl()
 [1044] ImFontAtlas::AddFontFromMemoryCompressedTTF(void const*, int, float, ImFontConfig const*, unsigned short const*) [781] ImVec2ih::ImVec2ih(short, short) [717] std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_deallocate(Sphere*, unsigned long)
 [1045] ImFontAtlas::AddFont(ImFontConfig const*) [730] ImVec2ih::ImVec2ih() [1280] std::_Vector_base<Sphere, std::allocator<Sphere> >::_Vector_impl_data::_Vector_impl_data()
 [1046] ImFontAtlas::ImFontAtlas() [782] ImVec2ih::ImVec2ih(ImVec2 const&) [697] std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_get_Tp_allocator()
 [1047] ImFontAtlas::~ImFontAtlas() [890] ImVector<ImDrawVert>::clear() [1281] std::_Vector_base<Sphere, std::allocator<Sphere> >::_Vector_base()
 [1048] ImFontBaked::ClearOutputData() [232] ImVector<ImDrawVert>::resize(int) [1282] std::_Vector_base<Sphere, std::allocator<Sphere> >::~_Vector_base()
 [858] ImFontBaked::FindGlyphNoFallback(unsigned short) [710] ImVector<ImDrawVert>::reserve(int) [689] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
  [24] ImFontBaked::FindGlyph(unsigned short) [891] ImVector<ImDrawVert>::ImVector() [1283] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&)
 [859] ImFontBaked::ImFontBaked() [892] ImVector<ImDrawVert>::~ImVector() [956] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl()
 [860] ImFontBaked::~ImFontBaked() [893] ImVector<ImGuiTable>::clear() [834] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
 [666] ImFontGlyph::ImFontGlyph() [1135] ImVector<ImGuiTable>::ImVector() [688] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long)
  [40] ImGuiWindow::GetID(char const*, char const*) [1136] ImVector<ImGuiTable>::~ImVector() [1284] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long)
 [290] ImGuiWindow::GetID(int) [1137] ImVector<stbrp_node>::resize(int) [835] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data()
  [77] ImGuiWindow::ImGuiWindow(ImGuiContext*, char const*) [1138] ImVector<stbrp_node>::reserve(int) [640] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
 [861] ImGuiWindow::~ImGuiWindow() [1139] ImVector<stbrp_node>::ImVector() [1285] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&)
 [1049] ImFontConfig::ImFontConfig() [1140] ImVector<stbrp_node>::~ImVector() [957] std::_Vector_base<float, std::allocator<float> >::_Vector_base()
 [1050] ImFontLoader::ImFontLoader() [1141] ImVector<ImFontGlyph>::end() [836] std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
 [1051] ImGuiContext::ImGuiContext(ImFontAtlas*) [1142] ImVector<ImFontGlyph>::begin() [797] std::move_iterator<float*>::move_iterator(float*)
 [1052] ImGuiContext::~ImGuiContext() [1143] ImVector<ImFontGlyph>::clear() [533] std::numeric_limits<float>::epsilon()
 [1053] ImGuiPayload::Clear() [751] ImVector<ImFontGlyph>::reserve(int) [724] std::__new_allocator<Sphere>::deallocate(Sphere*, unsigned long)
 [1054] ImGuiPayload::ImGuiPayload() [667] ImVector<ImFontGlyph>::push_back(ImFontGlyph const&) [725] std::__new_allocator<Sphere>::allocate(unsigned long, void const*)
 [807] ImGuiStorage::SetVoidPtr(unsigned int, void*) [894] ImVector<ImFontGlyph>::ImVector() [1286] std::__new_allocator<Sphere>::~__new_allocator()
 [470] ImGuiStorage::GetVoidPtrRef(unsigned int, void*) [895] ImVector<ImFontGlyph>::~ImVector() [690] std::__new_allocator<float>::deallocate(float*, unsigned long)
 [735] ImGuiStorage::Clear() [668] ImVector<ImFontGlyph>::operator[](int) [691] std::__new_allocator<float>::allocate(unsigned long, void const*)
 [728] ImGuiStorage::ImGuiStorage() [896] ImVector<ImGuiTabBar>::clear() [798] std::__new_allocator<float>::~__new_allocator()
 [729] ImGuiStorage::~ImGuiStorage() [1144] ImVector<ImGuiTabBar>::ImVector() [1287] float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [292] ImTextureRef::ImTextureRef() [1145] ImVector<ImGuiTabBar>::~ImVector() [1288] float* std::__uninitialized_copy<true>::__uninit_copy<float*, float*>(float*, float*, float*)
 [1055] ImChunkStream<ImGuiTableSettings>::begin() [816] ImVector<ImFontConfig>::end() [958] float* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
 [1056] ImChunkStream<ImGuiTableSettings>::ImChunkStream() [1146] ImVector<ImFontConfig>::back() [702] std::vector<Sphere, std::allocator<Sphere> >::_S_max_size(std::allocator<Sphere> const&)
 [1057] ImChunkStream<ImGuiTableSettings>::~ImChunkStream() [817] ImVector<ImFontConfig>::begin() [703] std::vector<Sphere, std::allocator<Sphere> >::_S_relocate(Sphere*, Sphere*, Sphere*, std::allocator<Sphere>&)
 [746] ImChunkStream<ImGuiWindowSettings>::chunk_size(ImGuiWindowSettings const*) [1147] ImVector<ImFontConfig>::clear() [87] void std::vector<Sphere, std::allocator<Sphere> >::_M_realloc_insert<Sphere const&>(__gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >, Sphere const&)
 [747] ImChunkStream<ImGuiWindowSettings>::next_chunk(ImGuiWindowSettings*) [1148] ImVector<ImFontConfig>::reserve(int) [431] std::vector<Sphere, std::allocator<Sphere> >::end()
 [862] ImChunkStream<ImGuiWindowSettings>::alloc_chunk(unsigned long) [1149] ImVector<ImFontConfig>::push_back(ImFontConfig const&) [432] std::vector<Sphere, std::allocator<Sphere> >::begin()
 [863] ImChunkStream<ImGuiWindowSettings>::offset_from_ptr(ImGuiWindowSettings const*) [1150] ImVector<ImFontConfig>::ImVector() [85] std::vector<Sphere, std::allocator<Sphere> >::push_back(Sphere const&)
 [864] ImChunkStream<ImGuiWindowSettings>::ptr_from_offset(int) [1151] ImVector<ImFontConfig>::~ImVector() [1289] std::vector<Sphere, std::allocator<Sphere> >::vector()
 [706] ImChunkStream<ImGuiWindowSettings>::end() [897] ImVector<ImTextureRef>::clear() [1290] std::vector<Sphere, std::allocator<Sphere> >::~vector()
 [707] ImChunkStream<ImGuiWindowSettings>::begin() [413] ImVector<ImTextureRef>::resize(int) [12] std::vector<Sphere, std::allocator<Sphere> >::operator[](unsigned long)
 [1058] ImChunkStream<ImGuiWindowSettings>::clear() [898] ImVector<ImTextureRef>::reserve(int) [649] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
 [1059] ImChunkStream<ImGuiWindowSettings>::ImChunkStream() [414] ImVector<ImTextureRef>::push_back(ImTextureRef const&) [652] std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&)
 [1060] ImChunkStream<ImGuiWindowSettings>::~ImChunkStream() [899] ImVector<ImTextureRef>::ImVector() [1291] void std::vector<float, std::allocator<float> >::_M_range_insert<float*>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float*, float*, std::forward_iterator_tag)
 [1061] ImGuiViewport::ImGuiViewport() [900] ImVector<ImTextureRef>::~ImVector() [696] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
 [621] ImTextureData::GetPixelsAt(int, int) [759] ImVector<ImDrawChannel>::clear() [694] std::vector<float, std::allocator<float> >::end()
 [808] ImTextureData::DestroyPixels() [818] ImVector<ImDrawChannel>::ImVector() [1292] std::vector<float, std::allocator<float> >::data()
 [1062] ImTextureData::Create(ImTextureFormat, int, int) [819] ImVector<ImDrawChannel>::~ImVector() [692] std::vector<float, std::allocator<float> >::begin()
 [865] ImTextureData::SetTexID(unsigned long long) [1152] ImVector<ImGuiColorMod>::clear() [1293] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::vector<float, std::allocator<float> >::insert<float*, void>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float*)
 [1063] ImTextureData::GetPixels() [1153] ImVector<ImGuiColorMod>::ImVector() [551] std::vector<float, std::allocator<float> >::push_back(float const&)
 [768] ImTextureData::SetStatus(ImTextureStatus) [1154] ImVector<ImGuiColorMod>::~ImVector() [1294] std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&)
 [1064] ImTextureData::ImTextureData() [1155] ImVector<ImGuiStyleMod>::clear() [959] std::vector<float, std::allocator<float> >::vector()
 [1065] ImTextureData::~ImTextureData() [1156] ImVector<ImGuiStyleMod>::ImVector() [837] std::vector<float, std::allocator<float> >::~vector()
 [1066] ImGuiTextIndex::clear() [1157] ImVector<ImGuiStyleMod>::~ImVector() [554] std::vector<float, std::allocator<float> >::operator[](unsigned long)
 [1067] ImGuiTextIndex::ImGuiTextIndex() [783] ImVector<ImTextureRect>::end() [581] std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
 [1068] ImGuiTextIndex::~ImGuiTextIndex() [784] ImVector<ImTextureRect>::begin() [567] Sphere* std::__addressof<Sphere>(Sphere&)
 [471] ImGuiViewportP::UpdateWorkRect() [546] ImVector<ImTextureRect>::resize(int) [960] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
